num_expediente;fecha;hora;localizacion;numero;distrito;tipo_accidente;estado_meteorológico;tipo_vehiculo;tipo_persona;rango_edad;sexo;lesividad;coordenada_x_utm;coordenada_y_utm;positiva_alcohol;positiva_droga
2019S029650;04/09/2019;15:50:00;CALL. CAMINO VIEJO DE VILLAVERDE / CALL. UNIDAD;4;USERA;Colisión lateral;NULL;Bicicleta;Conductor;De 50 a 54 años;Hombre;NULL;439590,13;4469357,52;N;NULL
2019S029716;07/09/2019;5:35:00;CALL. SEGOVIA, 29;29;CENTRO;Caída;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;2;439322,52;4473932,18;N;NULL
2019S029814;07/09/2019;13:00:00;PASEO. INFANTA ISABEL / ESTFE. ATOCHA;3;RETIRO;Alcance;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;14;441469,78;4473278,1;N;NULL
2019S029817;07/09/2019;12:00:00;CALL. EMBAJADORES, 216;216;ARGANZUELA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;5;441223,57;4471290,63;N;NULL
2019S029862;08/09/2019;11:55:00;PARQUE LINEAL DEL MANZANARES;106;CARABANCHEL;Atropello a persona;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;6;438949,15;4472329,97;N;NULL
2019S029862;08/09/2019;11:55:00;PARQUE LINEAL DEL MANZANARES;106;CARABANCHEL;Atropello a persona;Despejado;Bicicleta;Peatón;De 25 a 29 años;Mujer;7;438949,15;4472329,97;N;NULL
2019S029873;09/09/2019;12:50:00;CALL. DON RAMON DE LA CRUZ, 91;91;SALAMANCA;Atropello a persona;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;14;442870,04;4475556,23;N;NULL
2019S029873;09/09/2019;12:50:00;CALL. DON RAMON DE LA CRUZ, 91;91;SALAMANCA;Atropello a persona;Despejado;Bicicleta;Peatón;De 60 a 64 años;Mujer;7;442870,04;4475556,23;N;NULL
2019S029888;08/09/2019;21:00:00;CALL. IRUN / CALL. CADARSO;1;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;7;439321,88;4474923,89;N;NULL
2019S029946;09/09/2019;18:35:00;PLAZA DE ORIENTE;0;CENTRO;Atropello a persona;Despejado;Bicicleta;Conductor;De 18 a 20 años;Mujer;14;439580,63;4474492,39;N;NULL
2019S029946;09/09/2019;18:35:00;PLAZA DE ORIENTE;0;CENTRO;Atropello a persona;Despejado;Bicicleta;Peatón;Más de 74 años;Hombre;2;439580,63;4474492,39;N;NULL
2019S029977;09/09/2019;6:50:00;AVDA. SAN FERMIN / AVDA. PERLA;12;USERA;Alcance;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;6;441252,37;4469188,39;N;NULL
2019S030034;11/09/2019;7:50:00;CALL. CORREO / PLAZA. PUERTA DEL SOL;1;CENTRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 35 a 39 años;Mujer;5;440260,14;4474202,21;N;NULL
2019S030050;10/09/2019;22:15:00;PASEO. CASTELLANA, 63;63;CHAMBERÍ;Colisión lateral;Despejado;Bicicleta;Conductor;De 45 a 49 años;Mujer;2;441299,98;4477112,76;N;NULL
2019S030052;10/09/2019;14:30:00;PLAZA. SAGRADOS CORAZONES / AVDA. CONCHA ESPINA;1;CHAMARTÍN;Caída;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;6;441791,41;4478106,51;N;NULL
2019S030058;10/09/2019;15:40:00;CALL. PRINCIPE DE VERGARA, 132;132;CHAMARTÍN;Alcance;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;7;442481,07;4477194,46;N;NULL
2019S030106;09/09/2019;13:20:00;CMNO. PERALES, 90;90;USERA;Otro;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;6;441397,79;4469899,43;N;NULL
2019S030118;12/09/2019;11:00:00;CALL. CARRION DE LOS CONDES, 73;73;HORTALEZA;Atropello a persona;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;14;444216,35;4480809,09;N;1
2019S030118;12/09/2019;11:00:00;CALL. CARRION DE LOS CONDES, 73;73;HORTALEZA;Atropello a persona;Despejado;Bicicleta;Peatón;Más de 74 años;Mujer;1;444216,35;4480809,09;N;NULL
2019S030124;12/09/2019;12:04:00;SAN MAXIMILIANO 49;49;CIUDAD LINEAL;Atropello a persona;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;7;444641,54;4475223,8;N;NULL
2019S030124;12/09/2019;12:04:00;SAN MAXIMILIANO 49;49;CIUDAD LINEAL;Atropello a persona;Despejado;Bicicleta;Peatón;Más de 74 años;Mujer;2;444641,54;4475223,8;N;NULL
2019S030131;12/09/2019;13:15:00;CALL. ALCALA, 59;59;SALAMANCA;Caída;Despejado;Bicicleta;Conductor;De 55 a 59 años;Mujer;6;441346,19;4474585,97;N;NULL
2019S030159;11/09/2019;17:25:00;CALL. MESENA, 112;112;HORTALEZA;Caída;Despejado;Bicicleta;Conductor;De 50 a 54 años;Mujer;7;443719,72;4480091,38;N;NULL
2019S030194;10/09/2019;7:20:00;AVDA. NICETO ALCALA ZAMORA, 4;4;HORTALEZA;Colisión lateral;Despejado;Bicicleta;Conductor;De 45 a 49 años;Mujer;2;445072,06;4481632,38;N;NULL
2019S030203;10/09/2019;13:15:00;CUSTA. SAN VICENTE / GTA. SAN VICENTE;44;MONCLOA-ARAVACA;Alcance;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;2;438998,13;4474671,07;N;NULL
2019S030259;12/09/2019;20:00:00;AVDA. NICETO ALCALA ZAMORA / AUTOV. M-11;8;HORTALEZA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;7;445154,57;4481760,45;N;NULL
2019S030261;12/09/2019;21:35:00;CALL. CASANARE, 6 (PASEO DE MIGUELA DEL BURGO);6;HORTALEZA;Caída;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;7;446239,77;4480525,36;N;NULL
2019S030311;14/09/2019;11:50:00;CALL. CERRO DEL MURMULLO, 13;13;VILLA DE VALLECAS;Caída;Nublado;Bicicleta;Conductor;De 70 a 74 años;Hombre;7;450485,55;4468450,15;N;NULL
2019S030317;14/09/2019;1:49:00;CALL. ALCALA, 70;70;SALAMANCA;Caída;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;7;442248,1;4474858,78;N;NULL
2019S030398;14/09/2019;11:30:00;GTA. ANGEL CAIDO / CALL. FERNAN NUÑEZ;4;RETIRO;Atropello a persona;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;14;442111,36;4473478,33;N;NULL
2019S030398;14/09/2019;11:30:00;GTA. ANGEL CAIDO / CALL. FERNAN NUÑEZ;4;RETIRO;Atropello a persona;Despejado;Bicicleta;Peatón;De 70 a 74 años;Mujer;6;442111,36;4473478,33;N;NULL
2019S030414;15/09/2019;9:20:00;CALL. SAN BENITO, 35;35;TETUÁN;Alcance;Despejado;Bicicleta;Conductor;De 10 a 14 años;Hombre;7;441138,31;4480134,23;N;NULL
2019S030424;14/09/2019;16:19:00;CALL. LUCHANA, 25;25;CHAMBERÍ;Caída;Lluvia débil;Bicicleta;Conductor;De 30 a 34 años;Hombre;7;440678,22;4475871,49;N;NULL
2019S030489;16/09/2019;17:00:00;CALL. ALCALA / CALL. VELAZQUEZ;87;SALAMANCA;Colisión lateral;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;6;441861,71;4474700,57;N;NULL
2019S030534;15/09/2019;21:45:00;PTA. TOLEDO / AVDA. GRAN VIA DE SAN FRANCISCO;0;CENTRO;Caída;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;1;439629,49;4473148,61;N;NULL
2019S030537;13/09/2019;15:15:00;CALL. LOPE DE VEGA / PASEO. PRADO;51;CENTRO;Caída;Lluvia débil;Bicicleta;Conductor;De 45 a 49 años;Mujer;1;441092,85;4473932,61;N;NULL
2019S030551;16/09/2019;15:50:00;PASEO. FLORIDA, 13;13;MONCLOA-ARAVACA;Otro;Despejado;Bicicleta;Conductor;De 60 a 64 años;Hombre;7;438774,52;4474784,23;N;NULL
2019S030577;17/09/2019;23:00:00;CALL. JOSE ABASCAL, 31;31;CHAMBERÍ;Alcance;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;7;440765,44;4476666,53;N;NULL
2019S030584;17/09/2019;10:10:00;PASEO. VIRGEN DEL PUERTO / PASEO. VIRGEN DEL PUERTO;59;ARGANZUELA;Alcance;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;NULL;438732,92;4472984,63;N;NULL
2019S030598;18/09/2019;10:00:00;PLAZA DEL CINE CALLE VIRIDIANA;0;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;7;444434,53;4470053,48;N;NULL
2019S030627;17/09/2019;20:05:00;CALL. MARROQUINA, 5;5;MORATALAZ;Atropello a persona;Despejado;Bicicleta;Conductor;De 6  a  9 años;Hombre;14;444761,64;4473128,08;N;NULL
2019S030627;17/09/2019;20:05:00;CALL. MARROQUINA, 5;5;MORATALAZ;Atropello a persona;Despejado;Bicicleta;Peatón;Más de 74 años;Hombre;7;444761,64;4473128,08;N;NULL
2019S030632;18/09/2019;15:20:00;CALL. MAYOR, 26;26;CENTRO;Atropello a persona;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;14;439997;4474206,2;N;NULL
2019S030632;18/09/2019;15:20:00;CALL. MAYOR, 26;26;CENTRO;Atropello a persona;Despejado;Bicicleta;Peatón;De 65 a 69 años;Hombre;2;439997;4474206,2;N;NULL
2019S030636;18/09/2019;17:55:00;CALL. DOCTOR ESQUERDO, 157;157;RETIRO;Colisión lateral;Despejado;Bicicleta;Conductor;De 40 a 44 años;Mujer;2;443171,99;4473377,65;N;NULL
2019S030697;19/09/2019;13:15:00;AVDA. ENTREVIAS / CALL. PADRE LLANOS;140;PUENTE DE VALLECAS;Colisión frontal;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;14;443935,73;4469743,74;N;NULL
2019S030697;19/09/2019;13:15:00;AVDA. ENTREVIAS / CALL. PADRE LLANOS;140;PUENTE DE VALLECAS;Colisión frontal;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;2;443935,73;4469743,74;N;NULL
2019S030725;18/09/2019;19:40:00;CALL. DULCE CHACON / AVDA. INGENIERO EMILIO HERRERA;15;HORTALEZA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;NULL;443541,47;4481806,31;N;NULL
2019S030726;19/09/2019;17:50:00;AVENIDA GENERAL PERÓN CON C/ ORENSE;26;TETUÁN;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;5;441046,12;4478174,02;N;NULL
2019S030757;19/09/2019;17:25:00;CALL. GRAN VIA / PLAZA. CALLAO;39;CENTRO;Colisión lateral;Despejado;Bicicleta;Conductor;Más de 74 años;Mujer;7;440164,23;4474624,82;N;NULL
2019S030783;19/09/2019;10:40:00;PASEO. ACACIAS, 3;3;ARGANZUELA;Atropello a persona;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;NULL;440290,83;4472898,71;N;NULL
2019S030783;19/09/2019;10:40:00;PASEO. ACACIAS, 3;3;ARGANZUELA;Atropello a persona;Despejado;Bicicleta;Peatón;De 65 a 69 años;Mujer;NULL;440290,83;4472898,71;N;NULL
2019S030804;18/09/2019;17:23:00;CALL. MATILDE GAYO, 19;19;USERA;Caída;Despejado;Bicicleta;Conductor;De 50 a 54 años;Mujer;6;440271,46;4471165,45;N;NULL
2019S030871;21/09/2019;13:40:00;CALL. BRAVO MURILLO / CALL. LOPE DE HARO;231;TETUÁN;Alcance;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;2;440497,56;4478778,39;N;NULL
2019S030886;20/09/2019;21:38:00;CALL. MODESTO LAFUENTE / CALL. MARIA DE GUZMAN;64;CHAMBERÍ;Colisión fronto-lateral;Lluvia débil;Bicicleta;Conductor;De 21 a 24 años;Hombre;NULL;441000,56;4477259,15;N;NULL
2019S030947;21/09/2019;12:00:00;CARRETERA DE FUENCARRAL A ALCOBENDAS KM-0,500;+00200S;FUENCARRAL-EL PARDO;Caída;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;6;443523,58;4485506,75;N;NULL
2019S030957;22/09/2019;12:00:00;CALL. SAGASTA / CALL. MEJIA LEQUERICA;8;CENTRO;Colisión lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;2;440562,7;4475559,09;N;NULL
2019S031094;23/09/2019;18:10:00;PLAZA. ALONSO MARTINEZ, 7;7;CHAMBERÍ;Colisión fronto-lateral;NULL;Bicicleta;Conductor;De 25 a 29 años;Hombre;NULL;441036,4;4475453,36;N;NULL
2019S031098;23/09/2019;20:40:00;CALL. HACIENDA DE PAVONES / CALL. BRUJAS;356;MORATALAZ;Caída;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;1;446741,15;4472193,4;N;NULL
2019S031101;23/09/2019;21:39:00;CALL. PRINCESA / CALL. MARQUES DE URQUIJO;1;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;6;439592,4;4475122,9;N;NULL
2019S031101;23/09/2019;21:39:00;CALL. PRINCESA / CALL. MARQUES DE URQUIJO;1;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Peatón;De 18 a 20 años;Mujer;14;439592,4;4475122,9;N;NULL
2019S031114;23/09/2019;17:35:00;PLAZA. PUERTA DEL SOL, 6;6;CENTRO;Atropello a persona;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;14;440353,7;4474235,45;N;NULL
2019S031114;23/09/2019;17:35:00;PLAZA. PUERTA DEL SOL, 6;6;CENTRO;Atropello a persona;Despejado;Bicicleta;Peatón;De 70 a 74 años;Mujer;7;440353,7;4474235,45;N;NULL
2019S031115;23/09/2019;18:31:00;PASEO. EMBARCADERO, 6 ENTRE FAROLAS Nº 6 Y 7;6;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;1;438079,71;4474401,2;N;NULL
2019S031116;23/09/2019;21:15:00;PQUE. MADRID RIO, FAROLA 26-10;+00320I;ARGANZUELA;Colisión frontal;Despejado;Bicicleta;Conductor;Desconocido;Desconocido;NULL;438786,75;4473445,5;N;NULL
2019S031128;24/09/2019;14:30:00;PASEO. CASTELLANA, 63;63;CHAMBERÍ;Alcance;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;7;441299,98;4477112,76;N;NULL
2019S031193;24/09/2019;19:40:00;CALL. FUENTE CARRANTONA, 61;61;MORATALAZ;Colisión frontal;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;5;446635,16;4473699,65;N;NULL
2019S031193;24/09/2019;19:40:00;CALL. FUENTE CARRANTONA, 61;61;MORATALAZ;Colisión frontal;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;7;446635,16;4473699,65;N;NULL
2019S031198;24/09/2019;21:10:00;CMNO. ROBLEDAL / CTRA. TELEFERICO;2;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;7;436727,76;4474109,97;N;NULL
2019S031237;26/09/2019;9:25:00;AVDA. GENERAL PERON / CALL. JULIAN BESTEIRO;24;TETUÁN;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;Desconocido;Desconocido;NULL;441018;4478179,55;N;NULL
2019S031256;25/09/2019;21:30:00;PASEO. CASTELLANA, 184;184;CHAMARTÍN;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;5;441640,55;4479168,12;N;NULL
2019S031280;26/09/2019;14:20:00;CALL. SERRANO, 29;29;SALAMANCA;Colisión múltiple;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;NULL;441667,17;4475414,88;N;NULL
2019S031320;26/09/2019;23:43:00;PLAZA. EMPERADOR CARLOS V / RONDA. ATOCHA;11;CENTRO;Alcance;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;14;441236,76;4473384,94;N;NULL
2019S031324;27/09/2019;11:22:00;CALL. LAS NAVAS DE BUITRAGO / CALL. BERZOSA DE LOZOYA;50A;VILLAVERDE;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;3;438929,93;4464979,55;N;NULL
2019S031329;27/09/2019;12:50:00;PASEO. BAJO DE LA VIRGEN DEL PUERTO / FRENTE JARDINES DEL MORO;2;CENTRO;Colisión múltiple;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;2;438775,91;4474178,32;N;NULL
2019S031351;26/09/2019;21:55:00;PASEO. DELICIAS, 95;95;ARGANZUELA;Alcance;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;7;441070,94;4471880,27;N;NULL
2019S031356;27/09/2019;20:05:00;CALL. O'DONNELL, 52;52;RETIRO;Atropello a persona;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;14;443164,37;4474711,26;N;NULL
2019S031356;27/09/2019;20:05:00;CALL. O'DONNELL, 52;52;RETIRO;Atropello a persona;Despejado;Bicicleta;Peatón;De 70 a 74 años;Mujer;6;443164,37;4474711,26;N;NULL
2019S031507;27/09/2019;22:40:00;PASEO. CHOPERA, 10;10;ARGANZUELA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 10 a 14 años;Hombre;7;440713,9;4471660,46;N;NULL
2019S031523;29/09/2019;16:25:00;CALL. ALCALA / CALL. ALEJANDRO GONZALEZ;200A;SALAMANCA;Colisión lateral;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;1;443692,68;4475729,95;N;NULL
2019S031531;29/09/2019;20:31:00;RONDA. ATOCHA, 8;8;CENTRO;Caída;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;7;440950,58;4473166,32;S;NULL
2019S031532;29/09/2019;6:10:00;CALLE GRAN VIA 72;72;CENTRO;Caída;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;1;439796,58;4474935,08;N;NULL
2019S031556;29/09/2019;12:10:00;PASEO. FERNAN NUÑEZ / PASEO. REPUBLICA DE CUBA;1;RETIRO;Colisión lateral;Despejado;Bicicleta;Conductor;De 35 a 39 años;Mujer;7;441697,28;4473503,49;N;NULL
2019S031556;29/09/2019;12:10:00;PASEO. FERNAN NUÑEZ / PASEO. REPUBLICA DE CUBA;1;RETIRO;Colisión lateral;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;14;441697,28;4473503,49;N;NULL
2019S031567;30/09/2019;10:00:00;PASEO. CASTELLANA, 10;10;SALAMANCA;Colisión lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;1;441528,61;4475448,01;N;NULL
2019S031587;30/09/2019;14:15:00;AVDA. CERRO MILANO / CALL. ENTREPEÑAS;10;VILLA DE VALLECAS;Colisión lateral;Despejado;Bicicleta;Conductor;De 15 a 17 años;Hombre;7;447535,57;4468762,81;N;NULL
2019S031595;29/09/2019;20:45:00;CALL. CARTAGENA, 124;124;CHAMARTÍN;Caída;Despejado;Bicicleta;Conductor;De 35 a 39 años;Mujer;6;442786,4;4476935,03;N;NULL
2019S031619;30/09/2019;22:45:00;CALL. GENOVA / CALL. ARGENSOLA;1;CHAMBERÍ;Caída;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;2;441042,29;4475436,97;N;NULL
2019S031647;28/09/2019;13:20:00;CMNO. ROBLEDAL, 2;2;MONCLOA-ARAVACA;Colisión lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;7;436727,76;4474109,97;N;NULL
2019S031647;28/09/2019;13:20:00;CMNO. ROBLEDAL, 2;2;MONCLOA-ARAVACA;Colisión lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Mujer;14;436727,76;4474109,97;N;NULL
2019S031692;27/09/2019;16:20:00;PASEO. SANTA MARIA DE LA CABEZA, 42;42;ARGANZUELA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;7;440863,62;4472814,64;N;NULL
2019S031696;30/09/2019;15:30:00;CALL. DONOSO CORTES / CALL. ANDRES MELLADO;78;CHAMBERÍ;Caída;NULL;Bicicleta;Conductor;De 30 a 34 años;Mujer;NULL;439438,08;4476453,68;N;NULL
2019S031721;01/10/2019;20:00:00;CALL. AMOS DE ESCALANTE, 12;12;CIUDAD LINEAL;Atropello a persona;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;14;445591,73;4476289,05;N;1
2019S031721;01/10/2019;20:00:00;CALL. AMOS DE ESCALANTE, 12;12;CIUDAD LINEAL;Atropello a persona;Despejado;Bicicleta;Peatón;De 50 a 54 años;Mujer;3;445591,73;4476289,05;N;NULL
2019S031771;02/10/2019;12:20:00;CALL. DOCTOR CORTEZO, 1;1;CENTRO;Caída;Despejado;Bicicleta;Conductor;De 40 a 44 años;Mujer;2;440307,52;4473936,76;N;NULL
2019S031772;28/09/2019;13:35:00;CTRA. ZARZON, 6;6;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;7;435150,93;4473206,23;N;NULL
2019S031783;01/10/2019;8:26:00;CALL. TERESA LOPEZ VALCARCEL, 19;19;ARGANZUELA;Caída;Despejado;Bicicleta;Conductor;De 35 a 39 años;Mujer;7;441033,71;4470998,6;N;NULL
2019S031790;02/10/2019;14:45:00;CALL. CARNICER, 11;11;TETUÁN;Atropello a persona;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;6;440232,53;4477885,44;N;NULL
2019S031790;02/10/2019;14:45:00;CALL. CARNICER, 11;11;TETUÁN;Atropello a persona;Despejado;Bicicleta;Peatón;De 25 a 29 años;Mujer;7;440232,53;4477885,44;N;NULL
2019S031798;01/10/2019;19:00:00;CALL. EMBAJADORES, 126;126;ARGANZUELA;Colisión lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Mujer;1;440726,88;4472311,19;N;NULL
2019S031798;01/10/2019;19:00:00;CALL. EMBAJADORES, 126;126;ARGANZUELA;Colisión lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;14;440726,88;4472311,19;N;NULL
2019S031828;02/10/2019;15:45:00;CALL. NUÑEZ DE BALBOA / CALL. JOSE ORTEGA Y GASSET;79;SALAMANCA;Caída;Despejado;Bicicleta;Conductor;De 25 a 29 años;Mujer;2;442119,68;4475844,5;N;NULL
2019S031830;29/09/2019;22:25:00;AVDA. AMERICA, 12;12;SALAMANCA;Caída;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;1;442703,9;4476617,24;N;NULL
2019S031846;01/10/2019;13:30:00;AVDA. POBLADOS / CALL. GUETARIA;166;USERA;Alcance;Despejado;Bicicleta;Conductor;De 25 a 29 años;Mujer;NULL;440806,5;4469133,95;N;NULL
2019S031852;02/10/2019;9:30:00;CALL. CAMINO DE LOS VINATEROS, 65;65;MORATALAZ;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Mujer;2;444710,04;4473508,67;N;NULL
2019S031862;03/10/2019;9:38:00;MINISTERIO DE DEFENSA;109;TETUÁN;Caída;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;2;441417,06;4478546,94;N;NULL
2019S031868;03/10/2019;9:20:00;AVDA. OPORTO / CALL. CAMINO VIEJO DE LEGANES;45;CARABANCHEL;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 60 a 64 años;Hombre;14;438293,22;4470839,68;N;NULL
2019S031932;01/10/2019;21:15:00;GTA. EMILIO CASTELAR / CALL. GENERAL ORAA;0;SALAMANCA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Mujer;2;441605,09;4476282,9;N;NULL
2019S031944;02/10/2019;19:23:00;CALL. ARMADA ESPAÑOLA / PASEO. CASTELLANA;1;SALAMANCA;Colisión lateral;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;14;441474,08;4475110,19;N;NULL
2019S031955;02/10/2019;23:05:00;CALL. ARQUITECTO SANCHEZ ARCAS, 3;3;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;7;439238,32;4478309,5;N;NULL
2019S031973;04/10/2019;9:10:00;CALL. PUERTO DE BALBARAN, 121;121;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;2;443737,53;4470021,13;N;NULL
2019S031989;03/10/2019;14:10:00;CALL. SANTA ENGRACIA, 73;73;CHAMBERÍ;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Mujer;7;440706,91;4476301,01;N;NULL
2019S031989;03/10/2019;14:10:00;CALL. SANTA ENGRACIA, 73;73;CHAMBERÍ;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;14;440706,91;4476301,01;N;NULL
2019S031994;04/10/2019;0:05:00;PASEO. ESPERANZA / PASEO. ESPERANZA;5;ARGANZUELA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;5;440101,81;4472759,87;N;NULL
2019S032000;28/09/2019;14:40:00;CALL. ANTONIO DE LEYVA / PLAZA. ELIPTICA;86B;CARABANCHEL;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;6;439114,28;4470871,9;N;NULL
2019S032025;03/10/2019;21:10:00;PLAZA. PUERTA DEL SOL / CALL. CARRETAS;5;CENTRO;Caída;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;NULL;440372,6;4474236,5;N;NULL
2019S032042;02/10/2019;20:05:00;CALL. CALDERILLA, 1;1;CARABANCHEL;Caída;Despejado;Bicicleta;Conductor;De 45 a 49 años;Mujer;6;437347,65;4468555,29;N;NULL
2019S032046;04/10/2019;20:15:00;CALL. ALCALA, 426;426;SAN BLAS-CANILLEJAS;Caída;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;7;445995,05;4476576,13;N;NULL
2019S032108;04/10/2019;9:30:00;CALL. ALCALA / PLAZA. CIBELES;50;RETIRO;Alcance;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;7;441329,45;4474535,85;N;NULL
2019S032125;05/10/2019;1:45:00;GTA. SANTA MARIA DE LA CABEZA / GTA. SANTA MARIA DE LA CABEZA;5;ARGANZUELA;Atropello a persona;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;14;440722,47;4472467,28;N;NULL
2019S032125;05/10/2019;1:45:00;GTA. SANTA MARIA DE LA CABEZA / GTA. SANTA MARIA DE LA CABEZA;5;ARGANZUELA;Atropello a persona;Despejado;Bicicleta;Peatón;De 45 a 49 años;Mujer;7;440722,47;4472467,28;N;NULL
2019S032184;05/10/2019;7:15:00;CALL. ARZOBISPO MORCILLO, 40;40;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;7;440934,62;4481600,33;N;NULL
2019S032223;05/10/2019;18:36:00;CALL. ALBERTO AGUILERA, 46;46;CHAMBERÍ;Caída;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;7;439582,77;4475771,35;N;NULL
2019S032233;06/10/2019;17:00:00;CALL. GOYA / CALL. SERRANO;9;SALAMANCA;Atropello a persona;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;7;441602,07;4475228,37;N;NULL
